person_id,department,year,month,planned_missions,completed_missions,cancelled_missions,flight_hours_real,flight_hours_training,flight_hours_combat,flight_hours_test,flight_hours_simulator,avg_temperature_c,avg_wind_speed_kmh,dominant_weather,primary_cancellation_reason
G22969,Beta,2023,11,2,2,0,8.0,4.0,0.0,4.0,6.14,15.6,8.4,Clear,
G22969,Beta,2023,12,5,5,0,17.33,5.33,8.0,4.0,5.6,1.6,15.6,Clear,
G22969,Beta,2024,1,2,2,0,3.0,1.47,0.0,1.53,5.57,3.1,33.9,Windy,
G22969,Beta,2024,2,3,3,0,10.73,0.0,10.73,0.0,4.27,2.3,12.4,Cloudy,
G22969,Beta,2024,3,5,5,0,17.09,9.09,4.0,4.0,4.18,16.7,16.7,Clear,
G22969,Beta,2024,4,6,6,0,19.93,4.0,4.98,10.95,4.9,17.3,39.4,Clear,
G22969,Beta,2024,5,7,7,0,24.6,8.0,12.6,4.0,6.5,15.8,43.2,Clear,
G22969,Beta,2024,6,4,4,0,16.0,16.0,0.0,0.0,7.24,30.9,16.3,Clear,
G22969,Beta,2024,7,4,4,0,16.0,12.0,4.0,0.0,4.73,31.1,22.9,Clear,
G22969,Beta,2024,8,6,6,0,20.240000000000002,8.24,4.0,8.0,0.86,30.1,10.6,Clear,
G22969,Beta,2024,9,4,4,0,16.0,4.0,4.0,8.0,4.29,13.9,27.9,Clear,
G22969,Beta,2024,10,1,1,0,4.0,4.0,0.0,0.0,8.73,13.1,42.3,Clear,
G22969,Beta,2024,11,4,4,0,14.5,6.5,4.0,4.0,6.7,12.6,35.1,Clear,
G22969,Beta,2024,12,2,2,0,8.0,4.0,0.0,4.0,4.31,2.2,37.6,Rainy,
G22969,Beta,2025,1,3,3,0,12.0,4.0,4.0,4.0,5.51,3.7,32.5,Cloudy,
G22969,Beta,2025,2,1,1,0,1.0,1.0,0.0,0.0,5.99,4.0,12.7,Cloudy,
G22969,Beta,2025,3,3,3,0,9.86,5.86,4.0,0.0,2.82,15.5,9.8,Cloudy,
G22969,Beta,2025,4,5,5,0,17.14,5.14,0.0,12.0,8.03,16.6,32.5,Clear,
G22969,Beta,2025,5,6,6,0,21.34,13.34,8.0,0.0,4.23,16.6,21.6,Clear,
G22969,Beta,2025,6,5,5,0,13.32,4.15,4.0,5.17,5.63,31.6,7.1,Clear,
G22969,Beta,2025,7,3,3,0,12.0,8.0,0.0,4.0,3.58,29.2,43.8,Clear,
G22969,Beta,2025,8,3,3,0,9.06,4.0,5.0600000000000005,0.0,4.15,30.2,9.7,Clear,
G22969,Beta,2025,9,1,1,0,4.0,4.0,0.0,0.0,4.98,15.1,41.7,Clear,
G22969,Beta,2025,10,1,1,0,4.0,0.0,4.0,0.0,2.41,14.2,30.5,Clear,
G22969,Beta,2025,11,2,2,0,8.0,4.0,4.0,0.0,2.79,14.2,9.3,Clear,
G22969,Beta,2025,12,1,1,0,4.0,4.0,0.0,0.0,0.39,1.6,13.0,Cloudy,
G22969,Beta,2026,1,1,1,0,4.0,4.0,0.0,0.0,2.83,2.1,13.8,Cloudy,
G22969,Beta,2026,2,2,2,0,8.0,4.0,0.0,4.0,9.23,2.4,24.8,Rainy,
G22969,Beta,2026,3,3,3,0,8.38,4.0,4.38,0.0,4.43,16.3,31.3,Clear,
G22969,Beta,2026,5,5,5,0,17.08,8.0,4.0,5.08,4.54,16.0,38.9,Clear,
G22969,Beta,2026,6,5,5,0,17.22,10.36,6.859999999999999,0.0,6.85,30.0,17.2,Clear,
G23248,Sigma,2023,2,8,8,0,27.73,19.73,4.0,4.0,8.31,2.6,20.3,Clear,
G23248,Sigma,2023,3,7,7,0,25.47,17.47,8.0,0.0,8.48,16.6,32.0,Cloudy,
G23248,Sigma,2023,4,4,4,0,11.84,3.84,8.0,0.0,9.26,14.6,42.6,Clear,
G23248,Sigma,2023,5,8,8,0,29.48,16.0,13.48,0.0,8.03,15.4,42.2,Clear,
G23248,Sigma,2023,6,8,8,0,27.27,7.57,5.26,14.44,6.15,29.5,31.6,Clear,
G23248,Sigma,2023,7,12,12,0,46.82,15.53,15.29,16.0,3.42,29.9,43.1,Clear,
G23248,Sigma,2023,8,8,8,0,29.66,4.0,12.0,13.66,5.0,30.6,8.8,Clear,
G23248,Sigma,2023,9,5,5,0,19.81,12.0,4.0,3.81,6.55,14.1,41.5,Cloudy,
G23248,Sigma,2023,10,10,10,0,35.95,19.95,12.0,4.0,4.2,14.3,15.7,Cloudy,
G23248,Sigma,2023,11,6,6,0,24.0,16.0,8.0,0.0,5.98,12.8,41.8,Clear,
G23248,Sigma,2023,12,6,6,0,20.57,12.0,4.0,4.57,5.21,4.0,9.8,Clear,
G23248,Sigma,2024,1,2,2,0,8.0,4.0,4.0,0.0,1.32,3.6,20.6,Cloudy,
G23248,Sigma,2024,2,4,4,0,16.0,8.0,4.0,4.0,7.45,3.5,34.1,Cloudy,
G23248,Sigma,2024,3,4,4,0,12.65,4.65,0.0,8.0,1.39,16.3,19.1,Clear,
G23248,Sigma,2024,4,10,10,0,35.41,11.46,15.95,8.0,6.85,16.0,25.5,Clear,
G23248,Sigma,2024,5,8,8,0,29.009999999999998,20.0,4.0,5.01,1.5,16.0,13.5,Clear,
G23248,Sigma,2024,6,6,6,0,23.42,16.0,3.42,4.0,5.36,30.4,42.0,Clear,
G23248,Sigma,2024,7,5,5,0,17.22,12.0,5.22,0.0,4.71,29.4,27.7,Clear,
G23248,Sigma,2024,8,8,8,0,23.880000000000003,6.49,8.1,9.29,3.49,30.9,33.6,Clear,
G23248,Sigma,2024,9,7,7,0,23.78,9.91,5.95,7.92,6.62,13.7,6.1,Clear,
G23248,Sigma,2024,10,5,5,0,14.35,2.35,0.0,12.0,2.08,13.5,24.0,Clear,
G23248,Sigma,2024,11,5,5,0,19.58,8.0,7.58,4.0,4.07,13.4,43.2,Clear,
G23248,Sigma,2024,12,7,7,0,20.68,19.11,1.22,0.35,3.91,4.0,19.1,Rainy,
G23248,Sigma,2025,1,3,3,0,12.0,4.0,8.0,0.0,6.32,3.1,41.2,Windy,
G23248,Sigma,2025,2,7,7,0,26.69,8.0,18.69,0.0,0.0,4.7,10.8,Clear,
G23248,Sigma,2025,3,3,3,0,12.0,12.0,0.0,0.0,5.83,16.4,44.8,Clear,
G23248,Sigma,2025,4,5,5,0,20.0,4.0,8.0,8.0,5.99,16.3,28.8,Clear,
G23248,Sigma,2025,5,4,4,0,16.0,12.0,0.0,4.0,3.02,14.9,9.7,Clear,
G23248,Sigma,2025,6,9,9,0,29.4,11.8,13.6,4.0,4.82,29.6,36.5,Clear,
G23248,Sigma,2025,7,2,2,0,8.0,0.0,4.0,4.0,6.55,30.3,13.9,Clear,
G23248,Sigma,2025,8,8,8,0,30.490000000000002,22.490000000000002,4.0,4.0,3.08,29.6,40.7,Clear,
G23248,Sigma,2025,9,7,7,0,28.0,4.0,12.0,12.0,2.92,14.1,5.9,Cloudy,
G23248,Sigma,2025,10,3,3,0,8.1,0.87,7.23,0.0,5.0,14.5,8.0,Clear,
G23248,Sigma,2025,11,3,3,0,11.69,11.69,0.0,0.0,5.38,13.9,19.5,Clear,
G23248,Sigma,2025,12,5,5,0,13.23,9.23,4.0,0.0,4.68,2.4,12.6,Cloudy,
G23248,Sigma,2026,1,3,3,0,10.83,6.83,0.0,4.0,4.74,3.4,13.1,Cloudy,
G23248,Sigma,2026,3,4,4,0,12.92,0.0,4.92,8.0,7.85,15.9,43.7,Clear,
G23248,Sigma,2026,4,5,5,0,15.129999999999999,2.61,12.52,0.0,3.93,14.9,13.7,Clear,
G23248,Sigma,2026,5,8,8,0,25.34,21.34,0.0,4.0,2.35,16.0,24.5,Clear,
G23248,Sigma,2026,6,7,7,0,28.0,4.0,12.0,12.0,5.69,29.2,5.3,Clear,
G23263,Delta,2024,9,4,4,0,15.16,7.16,8.0,0.0,8.04,14.1,18.2,Cloudy,
G23263,Delta,2024,10,5,5,0,20.0,4.0,4.0,12.0,2.39,13.7,21.3,Cloudy,
G23263,Delta,2024,11,4,4,0,13.870000000000001,11.29,0.0,2.58,7.29,14.5,5.4,Cloudy,
G23263,Delta,2025,1,1,1,0,4.0,0.0,4.0,0.0,6.3,2.8,41.1,Windy,
G23263,Delta,2025,2,3,3,0,9.31,4.0,1.31,4.0,2.93,2.2,14.0,Rainy,
G23263,Delta,2025,3,2,2,0,8.0,4.0,0.0,4.0,9.15,14.4,30.5,Clear,
G23263,Delta,2025,4,4,4,0,12.43,4.0,4.0,4.43,7.13,16.7,22.3,Clear,
G23263,Delta,2025,5,2,2,0,8.0,4.0,4.0,0.0,9.25,15.5,27.8,Clear,
G23263,Delta,2025,6,6,6,0,21.509999999999998,13.51,4.0,4.0,1.4,30.8,23.7,Clear,
G23263,Delta,2025,7,4,4,0,16.0,8.0,4.0,4.0,6.22,30.1,19.7,Clear,
G23263,Delta,2025,8,4,4,0,16.0,12.0,4.0,0.0,4.23,30.5,7.9,Clear,
G23263,Delta,2025,9,4,4,0,16.0,0.0,8.0,8.0,3.94,14.0,29.0,Cloudy,
G23263,Delta,2025,10,4,4,0,16.0,16.0,0.0,0.0,4.67,15.0,32.8,Windy,
G23263,Delta,2025,11,1,1,0,3.49,0.0,3.49,0.0,7.33,12.1,26.9,Clear,
G23263,Delta,2025,12,5,5,0,19.28,8.0,7.279999999999999,4.0,2.38,2.5,22.8,Windy,
G23263,Delta,2026,1,4,4,0,14.84,8.0,6.84,0.0,9.09,2.4,34.0,Cloudy,
G23263,Delta,2026,2,3,3,0,12.0,8.0,0.0,4.0,5.88,4.3,42.5,Windy,
G23263,Delta,2026,3,3,3,0,8.5,4.0,4.5,0.0,8.69,15.9,28.4,Clear,
G23263,Delta,2026,4,1,1,0,4.0,4.0,0.0,0.0,7.79,16.2,32.3,Cloudy,
G23263,Delta,2026,5,14,14,0,48.98,15.44,15.06,18.48,6.24,16.5,41.9,Clear,
G23263,Delta,2026,6,3,3,0,12.0,8.0,0.0,4.0,4.67,30.9,39.0,Clear,
G23268,Beta,2024,2,4,4,0,16.0,0.0,12.0,4.0,6.27,2.3,32.7,Cloudy,
G23268,Beta,2024,3,6,6,0,23.4,16.0,0.0,7.4,0.11,16.7,35.8,Clear,
G23268,Beta,2024,4,7,7,0,28.0,12.0,8.0,8.0,2.74,17.3,12.3,Clear,
G23268,Beta,2024,5,13,13,0,47.82,19.82,20.0,8.0,4.44,15.8,38.2,Clear,
G23268,Beta,2024,6,9,9,0,29.95,13.95,12.0,4.0,3.88,30.9,43.2,Clear,
G23268,Beta,2024,7,7,7,0,25.42,18.39,3.03,4.0,7.66,31.1,20.0,Clear,
G23268,Beta,2024,8,11,11,0,41.57,14.01,19.56,8.0,7.87,30.1,12.8,Clear,
G23268,Beta,2024,9,8,8,0,28.259999999999998,19.15,9.11,0.0,4.35,13.9,38.8,Clear,
G23268,Beta,2024,10,6,6,0,22.62,6.62,4.0,12.0,0.7,13.1,21.4,Clear,
G23268,Beta,2024,11,2,2,0,4.05,0.05,0.0,4.0,5.87,12.6,28.8,Clear,
G23268,Beta,2025,1,4,4,0,16.0,8.0,4.0,4.0,7.46,3.7,22.2,Cloudy,
G23268,Beta,2025,2,2,2,0,8.0,8.0,0.0,0.0,4.31,4.0,15.3,Cloudy,
G23268,Beta,2025,3,3,3,0,10.36,6.359999999999999,0.0,4.0,7.9,15.5,40.6,Cloudy,
G23268,Beta,2025,4,1,1,0,4.0,4.0,0.0,0.0,5.27,16.6,22.2,Clear,
G23268,Beta,2025,5,3,3,0,12.0,12.0,0.0,0.0,8.03,16.6,5.1,Clear,
G23268,Beta,2025,6,5,5,0,17.63,4.0,13.629999999999999,0.0,8.37,31.6,7.4,Clear,
G23268,Beta,2025,7,4,4,0,13.34,13.34,0.0,0.0,5.91,29.2,13.9,Clear,
G23268,Beta,2025,8,7,7,0,28.0,20.0,8.0,0.0,7.25,30.2,22.1,Clear,
G23268,Beta,2025,9,1,1,0,2.13,2.13,0.0,0.0,4.25,15.1,39.8,Clear,
G23268,Beta,2025,10,3,3,0,12.0,4.0,4.0,4.0,3.04,14.2,23.1,Clear,
G23268,Beta,2025,11,4,4,0,12.95,8.0,0.0,4.95,11.62,14.2,6.8,Clear,
G23268,Beta,2025,12,3,3,0,12.0,8.0,4.0,0.0,3.06,1.6,31.0,Cloudy,
G23268,Beta,2026,1,3,3,0,12.0,8.0,4.0,0.0,8.95,2.1,30.0,Cloudy,
G23268,Beta,2026,2,1,1,0,2.37,2.37,0.0,0.0,6.15,2.4,22.5,Rainy,
G23268,Beta,2026,3,5,5,0,17.82,12.0,5.82,0.0,6.92,16.3,37.6,Clear,
G23268,Beta,2026,4,7,7,0,27.21,19.21,0.0,8.0,5.16,16.3,29.9,Clear,
G23268,Beta,2026,5,5,5,0,14.77,5.26,0.0,9.51,6.11,16.0,10.7,Clear,
G23268,Beta,2026,6,8,8,0,18.67,13.86,3.96,0.85,8.91,30.0,8.4,Clear,
G23288,Alpha,2023,9,9,9,0,33.97,26.37,7.6,0.0,7.61,13.9,11.5,Cloudy,
G23288,Alpha,2023,10,3,3,0,8.370000000000001,8.0,0.0,0.37,2.93,15.1,42.4,Cloudy,
G23288,Alpha,2023,11,10,10,0,37.88,8.0,13.879999999999999,16.0,6.24,13.3,27.1,Cloudy,
G23288,Alpha,2023,12,4,4,0,12.77,7.35,1.42,4.0,8.35,3.0,23.5,Rainy,
G23288,Alpha,2024,1,3,3,0,8.15,0.0,4.15,4.0,9.03,3.1,27.0,Clear,
G23288,Alpha,2024,2,3,3,0,12.0,8.0,4.0,0.0,5.76,2.0,9.4,Clear,
G23288,Alpha,2024,3,4,4,0,16.0,8.0,4.0,4.0,6.8,16.4,43.9,Cloudy,
G23288,Alpha,2024,4,15,15,0,53.0,18.16,27.71,7.13,3.75,16.7,44.0,Clear,
G23288,Alpha,2024,5,14,14,0,53.78,24.0,17.78,12.0,2.7,15.8,35.2,Clear,
G23288,Alpha,2024,6,10,10,0,34.05,20.0,5.2,8.85,3.29,30.3,42.3,Clear,
G23288,Alpha,2024,7,12,12,0,46.22,27.88,6.34,12.0,5.93,29.5,14.5,Clear,
G23288,Alpha,2024,8,10,10,0,36.1,23.75,8.35,4.0,5.35,28.6,39.5,Clear,
G23288,Alpha,2024,9,8,8,0,32.0,20.0,12.0,0.0,4.88,13.1,38.2,Cloudy,
G23288,Alpha,2024,10,5,5,0,20.0,8.0,8.0,4.0,3.99,13.6,42.1,Clear,
G23288,Alpha,2024,11,4,4,0,13.65,0.0,9.65,4.0,6.33,14.1,42.2,Rainy,
G23288,Alpha,2024,12,4,4,0,12.1,4.0,4.32,3.78,4.29,4.3,27.3,Clear,
G23288,Alpha,2025,1,3,3,0,12.0,8.0,4.0,0.0,7.93,1.8,5.8,Clear,
G23288,Alpha,2025,2,2,2,0,8.0,4.0,4.0,0.0,3.94,3.1,41.5,Cloudy,
G23288,Alpha,2025,3,3,3,0,11.25,0.0,3.58,7.67,9.92,16.6,27.6,Clear,
G23288,Alpha,2025,4,7,7,0,24.189999999999998,9.99,14.2,0.0,2.64,17.4,21.4,Clear,
G23288,Alpha,2025,5,3,3,0,12.0,0.0,12.0,0.0,10.45,16.4,25.1,Clear,
G23288,Alpha,2025,6,11,11,0,39.36,19.11,16.0,4.25,8.82,31.3,35.4,Clear,
G23288,Alpha,2025,7,11,11,0,44.0,24.0,8.0,12.0,8.14,30.5,9.8,Clear,
G23288,Alpha,2025,8,6,6,0,16.19,4.75,7.4399999999999995,4.0,8.35,31.3,40.5,Clear,
G23288,Alpha,2025,9,5,5,0,16.63,5.63,4.0,7.0,6.52,13.9,18.3,Clear,
G23288,Alpha,2025,10,3,3,0,12.0,0.0,8.0,4.0,6.41,14.8,25.9,Clear,
G23288,Alpha,2025,11,5,5,0,14.469999999999999,10.46,0.0,4.01,7.71,14.7,38.6,Cloudy,
G23288,Alpha,2025,12,5,5,0,15.719999999999999,4.0,7.72,4.0,7.31,3.9,23.4,Rainy,
G23288,Alpha,2026,1,2,2,0,7.3100000000000005,4.0,0.0,3.31,4.67,3.1,5.3,Cloudy,
G23288,Alpha,2026,2,1,1,0,4.0,4.0,0.0,0.0,4.11,3.4,26.9,Rainy,
G23288,Alpha,2026,3,2,2,0,7.08,3.08,4.0,0.0,5.13,15.0,11.0,Clear,
G23288,Alpha,2026,4,2,2,0,8.0,4.0,4.0,0.0,4.73,14.4,25.0,Cloudy,
G23288,Alpha,2026,5,6,6,0,21.06,12.0,9.059999999999999,0.0,5.21,16.5,40.2,Clear,
G23288,Alpha,2026,6,3,3,0,12.0,8.0,0.0,4.0,6.33,28.3,7.3,Clear,
G23314,Delta,2023,2,9,9,0,33.2,9.2,8.0,16.0,2.01,4.7,21.5,Cloudy,
G23314,Delta,2023,3,8,8,0,31.63,15.629999999999999,8.0,8.0,3.82,17.2,34.3,Clear,
G23314,Delta,2023,4,14,14,0,51.49,19.49,16.0,16.0,3.8,14.2,30.1,Clear,
G23314,Delta,2023,5,20,20,0,78.71,34.84,35.87,8.0,3.34,15.4,27.8,Clear,
G23314,Delta,2023,6,21,21,0,80.23,46.89,17.34,16.0,5.95,29.3,27.5,Clear,
G23314,Delta,2023,7,22,22,0,84.07,36.0,36.07,12.0,2.84,28.8,31.6,Clear,
G23314,Delta,2023,8,24,24,0,91.03,51.95,35.08,4.0,3.26,29.4,6.8,Clear,
G23314,Delta,2023,9,9,9,0,32.55,5.39,16.0,11.16,7.64,14.3,29.4,Cloudy,
G23314,Delta,2023,10,14,14,0,54.82,10.82,12.0,32.0,6.0,13.4,41.5,Clear,
G23314,Delta,2023,11,4,4,0,16.0,8.0,4.0,4.0,6.01,16.2,41.1,Clear,
G23314,Delta,2023,12,4,4,0,16.0,4.0,4.0,8.0,5.78,3.9,10.3,Clear,
G23314,Delta,2024,1,2,2,0,8.0,4.0,4.0,0.0,8.4,4.6,22.0,Windy,
G23314,Delta,2024,2,3,3,0,12.0,4.0,4.0,4.0,7.67,1.6,7.2,Cloudy,
G23314,Delta,2024,3,7,7,0,28.0,8.0,12.0,8.0,4.73,14.7,37.0,Clear,
G23314,Delta,2024,4,11,11,0,42.3,14.3,12.0,16.0,3.82,16.0,23.1,Clear,
G23314,Delta,2024,5,4,4,0,16.0,12.0,0.0,4.0,1.94,14.5,9.4,Clear,
G23314,Delta,2024,6,8,8,0,28.65,16.0,6.95,5.7,6.07,31.1,39.4,Clear,
G23314,Delta,2024,7,10,10,0,36.05,24.0,4.0,8.05,5.59,30.4,16.3,Clear,
G23314,Delta,2024,8,7,7,0,22.27,2.27,8.0,12.0,2.36,29.2,32.5,Clear,
G23314,Delta,2024,9,8,8,0,31.78,16.0,12.0,3.78,5.58,14.1,9.0,Cloudy,
G23314,Delta,2024,10,6,6,0,24.0,4.0,4.0,16.0,5.68,13.7,11.9,Cloudy,
G23314,Delta,2024,11,5,5,0,18.52,4.0,2.52,12.0,6.11,14.5,40.4,Cloudy,
G23314,Delta,2024,12,2,2,0,6.890000000000001,0.0,4.0,2.89,2.34,4.4,34.1,Clear,
G23314,Delta,2025,1,2,2,0,5.74,0.0,4.0,1.74,4.05,2.8,8.2,Windy,
G23314,Delta,2025,2,5,5,0,20.0,4.0,8.0,8.0,2.59,2.2,27.4,Rainy,
G23314,Delta,2025,3,4,4,0,13.05,9.05,0.0,4.0,7.59,14.4,25.1,Clear,
G23314,Delta,2025,4,2,2,0,8.0,0.0,8.0,0.0,0.63,16.7,29.6,Clear,
G23314,Delta,2025,5,5,5,0,16.47,4.0,11.35,1.12,6.59,15.5,12.5,Clear,
G23314,Delta,2025,6,4,4,0,16.0,8.0,4.0,4.0,6.14,30.8,12.3,Clear,
G23314,Delta,2025,7,3,3,0,11.22,7.220000000000001,0.0,4.0,6.24,30.1,22.2,Clear,
G23314,Delta,2025,8,6,6,0,20.67,16.67,0.0,4.0,5.18,30.5,5.9,Clear,
G23314,Delta,2025,9,7,7,0,23.31,6.71,16.6,0.0,6.38,14.0,14.9,Cloudy,
G23314,Delta,2025,10,6,6,0,17.28,17.09,0.0,0.19,3.95,15.0,45.0,Windy,
G23314,Delta,2025,11,2,2,0,6.0600000000000005,2.06,0.0,4.0,4.39,12.1,28.9,Clear,
G23314,Delta,2025,12,1,1,0,4.0,0.0,4.0,0.0,5.84,2.5,6.5,Windy,
G23314,Delta,2026,1,4,4,0,12.56,4.0,4.0,4.5600000000000005,5.98,2.4,9.1,Cloudy,
G23314,Delta,2026,2,3,3,0,10.11,2.14,3.97,4.0,7.68,4.3,9.6,Windy,
G23314,Delta,2026,3,6,6,0,21.310000000000002,13.31,8.0,0.0,7.25,15.9,23.7,Clear,
G23314,Delta,2026,4,3,3,0,8.51,0.51,4.0,4.0,4.21,16.2,27.9,Cloudy,
G23314,Delta,2026,5,9,9,0,35.08,4.0,11.08,20.0,6.74,16.5,32.1,Clear,
G23314,Delta,2026,6,2,2,0,8.0,4.0,4.0,0.0,3.47,30.9,32.1,Clear,
G23357,Alpha,2023,7,13,13,0,48.11,35.94,8.17,4.0,5.41,30.4,23.6,Clear,
G23357,Alpha,2023,8,6,6,0,19.54,12.0,7.5,0.04,4.29,28.2,12.1,Clear,
G23357,Alpha,2023,9,2,2,0,8.0,8.0,0.0,0.0,8.72,13.9,42.4,Cloudy,
G23357,Alpha,2023,11,8,8,0,27.759999999999998,7.92,8.0,11.84,4.75,13.3,35.2,Cloudy,
G23357,Alpha,2023,12,3,3,0,10.27,6.27,4.0,0.0,3.28,3.0,23.3,Rainy,
G23357,Alpha,2024,2,1,1,0,4.0,4.0,0.0,0.0,4.44,2.0,19.7,Clear,
G23357,Alpha,2024,3,6,6,0,15.18,10.99,0.19,4.0,3.02,16.4,39.0,Cloudy,
G23357,Alpha,2024,4,8,8,0,26.72,12.0,7.0600000000000005,7.66,4.16,16.7,38.4,Clear,
G23357,Alpha,2024,5,12,12,0,43.519999999999996,30.13,5.39,8.0,4.66,15.8,32.6,Clear,
G23357,Alpha,2024,6,10,10,0,34.58,16.42,6.38,11.78,4.62,30.3,18.9,Clear,
G23357,Alpha,2024,7,10,10,0,38.480000000000004,15.56,12.0,10.92,5.07,29.5,42.9,Clear,
G23357,Alpha,2024,8,3,3,0,10.55,8.0,0.0,2.55,5.75,28.6,40.0,Clear,
G23357,Alpha,2024,9,6,6,0,22.08,6.08,16.0,0.0,4.06,13.1,42.6,Cloudy,
G23357,Alpha,2024,10,5,5,0,17.06,12.0,5.0600000000000005,0.0,6.93,13.6,34.4,Clear,
G23357,Alpha,2024,11,8,8,0,29.41,8.0,17.41,4.0,4.18,14.1,32.1,Rainy,
G23357,Alpha,2024,12,1,1,0,4.0,4.0,0.0,0.0,7.66,4.3,5.5,Clear,
G23357,Alpha,2025,1,2,2,0,8.0,0.0,8.0,0.0,4.75,1.8,21.2,Clear,
G23357,Alpha,2025,2,3,3,0,12.0,4.0,4.0,4.0,4.05,3.1,19.9,Cloudy,
G23357,Alpha,2025,3,3,3,0,12.0,4.0,4.0,4.0,4.17,16.6,9.6,Clear,
G23357,Alpha,2025,4,2,2,0,5.6,0.0,4.0,1.6,1.77,17.4,27.7,Clear,
G23357,Alpha,2025,5,2,2,0,4.4,0.0,4.4,0.0,4.06,16.4,35.3,Clear,
G23357,Alpha,2025,6,8,8,0,26.13,18.13,4.0,4.0,4.14,31.3,36.1,Clear,
G23357,Alpha,2025,7,10,10,0,40.0,32.0,4.0,4.0,4.59,30.5,11.3,Clear,
G23357,Alpha,2025,8,2,2,0,7.92,7.92,0.0,0.0,4.59,31.3,14.5,Clear,
G23357,Alpha,2025,9,6,6,0,24.0,8.0,12.0,4.0,4.42,13.9,30.3,Clear,
G23357,Alpha,2025,10,3,3,0,9.69,5.6899999999999995,0.0,4.0,3.12,14.8,10.7,Clear,
G23357,Alpha,2025,11,1,1,0,1.61,0.0,0.0,1.61,1.18,14.7,10.4,Cloudy,
G23357,Alpha,2025,12,4,4,0,16.0,4.0,8.0,4.0,4.52,3.9,10.7,Rainy,
G23357,Alpha,2026,1,3,3,0,12.0,4.0,4.0,4.0,7.36,3.1,36.8,Cloudy,
G23357,Alpha,2026,2,3,3,0,12.0,12.0,0.0,0.0,6.94,3.4,25.8,Rainy,
G23357,Alpha,2026,3,1,1,0,4.0,4.0,0.0,0.0,7.16,15.0,15.0,Clear,
G23357,Alpha,2026,4,1,1,0,4.0,0.0,0.0,4.0,6.26,14.4,30.0,Cloudy,
G23357,Alpha,2026,5,9,9,0,34.42,10.72,16.0,7.7,3.04,16.5,32.3,Clear,
G23357,Alpha,2026,6,6,6,0,17.03,5.57,10.53,0.93,7.62,28.3,14.5,Clear,
G23402,Alpha,2024,12,2,2,0,6.359999999999999,2.55,3.81,0.0,3.96,4.3,36.8,Clear,
G23402,Alpha,2025,1,2,2,0,8.0,0.0,4.0,4.0,5.25,1.8,15.8,Clear,
G23402,Alpha,2025,2,3,3,0,12.0,8.0,0.0,4.0,2.94,3.1,18.7,Cloudy,
G23402,Alpha,2025,3,4,4,0,16.0,8.0,4.0,4.0,4.36,16.6,38.4,Clear,
G23402,Alpha,2025,4,1,1,0,4.0,0.0,0.0,4.0,3.54,17.4,42.8,Clear,
G23402,Alpha,2025,5,9,9,0,22.27,8.06,1.91,12.3,10.52,16.4,25.6,Clear,
G23402,Alpha,2025,6,7,7,0,21.64,13.64,4.0,4.0,4.57,31.3,23.1,Clear,
G23402,Alpha,2025,7,8,8,0,19.58,15.58,4.0,0.0,8.79,30.5,14.7,Clear,
G23402,Alpha,2025,8,3,3,0,12.0,8.0,0.0,4.0,3.14,31.3,36.8,Clear,
G23402,Alpha,2025,9,5,5,0,16.48,8.0,0.48,8.0,8.59,13.9,40.8,Clear,
G23402,Alpha,2025,10,3,3,0,12.0,4.0,8.0,0.0,7.51,14.8,36.3,Clear,
G23402,Alpha,2025,11,2,2,0,8.0,0.0,4.0,4.0,5.28,14.7,18.8,Cloudy,
G23402,Alpha,2025,12,2,2,0,8.0,0.0,0.0,8.0,5.91,3.9,41.4,Rainy,
G23402,Alpha,2026,1,2,2,0,8.0,4.0,4.0,0.0,4.06,3.1,6.8,Cloudy,
G23402,Alpha,2026,2,2,2,0,5.9,5.9,0.0,0.0,5.42,3.4,43.6,Rainy,
G23402,Alpha,2026,3,1,1,0,3.7,0.0,3.7,0.0,4.62,15.0,30.0,Clear,
G23402,Alpha,2026,4,3,3,0,11.41,3.41,4.0,4.0,4.5,14.4,34.1,Cloudy,
G23402,Alpha,2026,5,5,5,0,20.0,8.0,8.0,4.0,1.06,16.5,29.2,Clear,
G23402,Alpha,2026,6,2,2,0,8.0,0.0,4.0,4.0,5.13,28.3,25.7,Clear,
G23405,Gamma,2023,5,14,14,0,56.0,20.0,8.0,28.0,4.0,14.7,17.3,Clear,
G23405,Gamma,2023,6,12,12,0,43.76,31.759999999999998,4.0,8.0,2.55,30.7,30.8,Clear,
G23405,Gamma,2023,7,18,18,0,67.99,14.59,33.4,20.0,4.34,29.6,10.0,Clear,
G23405,Gamma,2023,8,10,10,0,37.74,12.0,16.0,9.74,6.61,29.7,10.1,Clear,
G23405,Gamma,2023,9,6,6,0,24.0,16.0,8.0,0.0,6.92,14.3,15.7,Cloudy,
G23405,Gamma,2023,10,5,5,0,20.0,8.0,8.0,4.0,0.78,15.1,16.4,Clear,
G23405,Gamma,2023,11,6,6,0,23.82,3.82,8.0,12.0,3.86,15.7,10.6,Clear,
G23405,Gamma,2023,12,3,3,0,10.41,0.0,4.0,6.41,4.01,3.1,39.5,Windy,
G23405,Gamma,2024,1,6,6,0,24.0,8.0,12.0,4.0,6.3,1.5,39.8,Cloudy,
G23405,Gamma,2024,2,3,3,0,11.06,0.0,11.06,0.0,0.67,1.9,15.7,Clear,
