shot_id,person_id,department,shot_date,shot_sequence_number,is_first_shot,shot_type,outcome
AO17508-S004,AO17508,Sigma,2021-11-14,4,False,Laser-guided,Successful
AO17508-S005,AO17508,Sigma,2022-06-13,5,False,PUA,Successful
AO17508-S006,AO17508,Sigma,2022-07-02,6,False,PUA,Successful
AO17508-S007,AO17508,Sigma,2022-09-02,7,False,Artillery Spotting,Failed
AO17508-S008,AO17508,Sigma,2022-09-04,8,False,Training,Successful
AO17508-S009,AO17508,Sigma,2022-12-19,9,False,PUA,Successful
AO17508-S010,AO17508,Sigma,2022-12-30,10,False,Laser-guided,Successful
AO17508-S011,AO17508,Sigma,2023-08-04,11,False,Artillery Spotting,Successful
AO17508-S012,AO17508,Sigma,2023-09-24,12,False,Training,Successful
AO17508-S013,AO17508,Sigma,2023-11-02,13,False,Laser-guided,Successful
AO17508-S014,AO17508,Sigma,2023-11-30,14,False,PUA,Successful
AO17508-S015,AO17508,Sigma,2024-02-07,15,False,PUA,Successful
AO17508-S016,AO17508,Sigma,2024-05-14,16,False,Laser-guided,Successful
AO17508-S017,AO17508,Sigma,2024-08-17,17,False,PUA,Successful
AO17508-S018,AO17508,Sigma,2024-11-10,18,False,PUA,Successful
AO17508-S019,AO17508,Sigma,2025-09-08,19,False,Laser-guided,Successful
AO17508-S020,AO17508,Sigma,2025-10-04,20,False,PUA,Successful
AO17508-S021,AO17508,Sigma,2026-03-21,21,False,Artillery Spotting,Successful
AO17508-S022,AO17508,Sigma,2026-04-05,22,False,Training,Successful
AO17508-S023,AO17508,Sigma,2026-04-25,23,False,Laser-guided,Successful
AO20321-S001,AO20321,Sigma,2024-06-29,1,True,Laser-guided,Failed
AO20321-S002,AO20321,Sigma,2024-08-10,2,False,PUA,Successful
AO20321-S003,AO20321,Sigma,2024-10-15,3,False,Laser-guided,Successful
AO20321-S004,AO20321,Sigma,2025-04-10,4,False,Laser-guided,Successful
AO20321-S005,AO20321,Sigma,2025-04-17,5,False,Training,Successful
AO20321-S006,AO20321,Sigma,2025-05-25,6,False,Laser-guided,Failed
AO20321-S007,AO20321,Sigma,2025-07-07,7,False,PUA,Successful
AO18793-S001,AO18793,Sigma,2023-05-06,1,True,Laser-guided,Successful
AO18793-S002,AO18793,Sigma,2023-06-22,2,False,PUA,Successful
AO18793-S003,AO18793,Sigma,2023-08-19,3,False,Training,Successful
AO18793-S004,AO18793,Sigma,2024-01-18,4,False,Laser-guided,Successful
AO18793-S005,AO18793,Sigma,2024-02-22,5,False,PUA,Successful
AO18793-S006,AO18793,Sigma,2024-04-19,6,False,PUA,Failed
AO18793-S007,AO18793,Sigma,2024-10-04,7,False,PUA,Successful
AO18793-S008,AO18793,Sigma,2024-10-16,8,False,Laser-guided,Successful
AO18793-S009,AO18793,Sigma,2024-10-19,9,False,PUA,Successful
AO18793-S010,AO18793,Sigma,2025-05-03,10,False,Training,Successful
AO18793-S011,AO18793,Sigma,2025-05-04,11,False,Laser-guided,Successful
AO18793-S012,AO18793,Sigma,2025-06-18,12,False,PUA,Successful
AO18793-S013,AO18793,Sigma,2025-07-02,13,False,PUA,Successful
AO18793-S014,AO18793,Sigma,2025-07-22,14,False,PUA,Successful
AO18793-S015,AO18793,Sigma,2025-08-26,15,False,PUA,Successful
AO18793-S016,AO18793,Sigma,2026-04-07,16,False,Laser-guided,Successful
AO25165-S001,AO25165,Sigma,2025-06-10,1,True,PUA,Failed
AO25165-S002,AO25165,Sigma,2025-07-30,2,False,Laser-guided,Successful
AO25165-S003,AO25165,Sigma,2025-10-19,3,False,Laser-guided,Successful
AO25165-S004,AO25165,Sigma,2025-10-27,4,False,Training,Successful
AO25165-S005,AO25165,Sigma,2025-11-22,5,False,Laser-guided,Successful
AO25165-S006,AO25165,Sigma,2025-11-28,6,False,PUA,Successful
AO25165-S007,AO25165,Sigma,2026-04-27,7,False,Laser-guided,Successful
AO25165-S008,AO25165,Sigma,2026-05-30,8,False,Artillery Spotting,Successful
AO25165-S009,AO25165,Sigma,2026-06-01,9,False,Artillery Spotting,Failed
AO25165-S010,AO25165,Sigma,2026-06-09,10,False,PUA,Failed
AO25165-S011,AO25165,Sigma,2026-06-20,11,False,Artillery Spotting,Successful
AO13943-S001,AO13943,Sigma,2021-02-17,1,True,Laser-guided,Successful
AO13943-S002,AO13943,Sigma,2021-03-25,2,False,PUA,Successful
AO13943-S003,AO13943,Sigma,2021-05-15,3,False,PUA,Successful
AO13943-S004,AO13943,Sigma,2022-05-28,4,False,PUA,Successful
AO13943-S005,AO13943,Sigma,2022-06-22,5,False,Training,Successful
AO13943-S006,AO13943,Sigma,2022-09-06,6,False,PUA,Successful
AO13943-S007,AO13943,Sigma,2023-10-10,7,False,PUA,Failed
AO13943-S008,AO13943,Sigma,2024-03-19,8,False,Artillery Spotting,Successful
AO13943-S009,AO13943,Sigma,2024-06-15,9,False,Laser-guided,Successful
AO13943-S010,AO13943,Sigma,2025-03-27,10,False,Laser-guided,Failed
AO13943-S011,AO13943,Sigma,2025-07-17,11,False,PUA,Successful
AO13943-S012,AO13943,Sigma,2025-10-04,12,False,PUA,Successful
AO13943-S013,AO13943,Sigma,2025-10-30,13,False,Laser-guided,Successful
AO25541-S001,AO25541,Sigma,2025-03-31,1,True,Laser-guided,Failed
AO25541-S002,AO25541,Sigma,2025-03-31,2,False,Laser-guided,Successful
AO25541-S003,AO25541,Sigma,2025-04-22,3,False,PUA,Successful
AO25541-S004,AO25541,Sigma,2025-06-25,4,False,PUA,Successful
AO25541-S005,AO25541,Sigma,2026-04-16,5,False,PUA,Successful
AO17098-S001,AO17098,Sigma,2024-10-30,1,True,PUA,Failed
AO17098-S002,AO17098,Sigma,2025-04-09,2,False,Training,Successful
AO17098-S003,AO17098,Sigma,2025-10-10,3,False,Training,Successful
AO17098-S004,AO17098,Sigma,2025-11-08,4,False,PUA,Successful
AO17098-S005,AO17098,Sigma,2026-03-04,5,False,Laser-guided,Successful
AO17098-S006,AO17098,Sigma,2026-04-29,6,False,PUA,Successful
AO17098-S007,AO17098,Sigma,2026-05-02,7,False,PUA,Successful
AO17098-S008,AO17098,Sigma,2026-05-17,8,False,Artillery Spotting,Successful
AO22788-S001,AO22788,Sigma,2024-01-20,1,True,Artillery Spotting,Successful
AO22788-S002,AO22788,Sigma,2024-01-27,2,False,PUA,Successful
AO22788-S003,AO22788,Sigma,2024-02-12,3,False,PUA,Successful
AO22788-S004,AO22788,Sigma,2024-03-18,4,False,Laser-guided,Successful
AO22788-S005,AO22788,Sigma,2024-10-23,5,False,Laser-guided,Successful
AO22788-S006,AO22788,Sigma,2025-05-07,6,False,PUA,Successful
AO22788-S007,AO22788,Sigma,2025-07-07,7,False,Artillery Spotting,Successful
AO22788-S008,AO22788,Sigma,2025-09-09,8,False,Training,Successful
AO22788-S009,AO22788,Sigma,2025-09-20,9,False,Laser-guided,Failed
AO22788-S010,AO22788,Sigma,2025-12-01,10,False,Laser-guided,Successful
AO22788-S011,AO22788,Sigma,2026-01-14,11,False,PUA,Failed
AO22788-S012,AO22788,Sigma,2026-03-17,12,False,Laser-guided,Successful
AO22788-S013,AO22788,Sigma,2026-05-06,13,False,PUA,Successful
AO22788-S014,AO22788,Sigma,2026-05-28,14,False,Laser-guided,Successful
AO22788-S015,AO22788,Sigma,2026-06-28,15,False,PUA,Successful
AO24582-S001,AO24582,Sigma,2024-12-21,1,True,PUA,Failed
AO24582-S002,AO24582,Sigma,2025-01-06,2,False,Laser-guided,Successful
AO24582-S003,AO24582,Sigma,2025-09-16,3,False,Artillery Spotting,Successful
AO24582-S004,AO24582,Sigma,2025-09-18,4,False,Laser-guided,Successful
AO24582-S005,AO24582,Sigma,2025-12-07,5,False,PUA,Successful
AO24582-S006,AO24582,Sigma,2026-06-09,6,False,Training,Successful
AO21338-S001,AO21338,Sigma,2024-12-07,1,True,PUA,Successful
AO21338-S002,AO21338,Sigma,2024-12-27,2,False,PUA,Successful
AO21338-S003,AO21338,Sigma,2024-12-30,3,False,Laser-guided,Successful
AO21338-S004,AO21338,Sigma,2025-01-15,4,False,Laser-guided,Successful
AO21338-S005,AO21338,Sigma,2025-03-04,5,False,PUA,Successful
AO21338-S006,AO21338,Sigma,2025-06-27,6,False,Laser-guided,Successful
AO21338-S007,AO21338,Sigma,2025-12-01,7,False,Training,Successful
AO21338-S008,AO21338,Sigma,2025-12-19,8,False,Laser-guided,Successful
AO21338-S009,AO21338,Sigma,2026-01-07,9,False,PUA,Successful
AO21338-S010,AO21338,Sigma,2026-01-10,10,False,PUA,Successful
G21228-S001,G21228,Sigma,2023-01-04,1,True,PUA,Failed
G21228-S002,G21228,Sigma,2023-02-24,2,False,PUA,Successful
G21228-S003,G21228,Sigma,2023-07-03,3,False,PUA,Successful
G21228-S004,G21228,Sigma,2024-04-09,4,False,PUA,Successful
G21228-S005,G21228,Sigma,2024-11-29,5,False,PUA,Successful
G21228-S006,G21228,Sigma,2024-12-13,6,False,PUA,Successful
G21228-S007,G21228,Sigma,2025-03-23,7,False,Laser-guided,Successful
G21228-S008,G21228,Sigma,2025-04-04,8,False,PUA,Successful
G21228-S009,G21228,Sigma,2025-09-28,9,False,PUA,Successful
G21228-S010,G21228,Sigma,2026-02-26,10,False,Laser-guided,Successful
G21228-S011,G21228,Sigma,2026-05-22,11,False,PUA,Successful
G23248-S001,G23248,Sigma,2023-02-25,1,True,Training,Successful
G23248-S002,G23248,Sigma,2023-03-17,2,False,PUA,Successful
G23248-S003,G23248,Sigma,2023-04-25,3,False,PUA,Successful
G23248-S004,G23248,Sigma,2023-06-20,4,False,PUA,Failed
G23248-S005,G23248,Sigma,2023-08-14,5,False,Laser-guided,Successful
G23248-S006,G23248,Sigma,2023-09-26,6,False,Laser-guided,Successful
G23248-S007,G23248,Sigma,2023-12-07,7,False,Training,Failed
G23248-S008,G23248,Sigma,2024-02-19,8,False,PUA,Failed
G23248-S009,G23248,Sigma,2024-03-04,9,False,Training,Failed
G23248-S010,G23248,Sigma,2024-05-17,10,False,PUA,Successful
G23248-S011,G23248,Sigma,2024-06-09,11,False,Laser-guided,Successful
G23248-S012,G23248,Sigma,2025-02-23,12,False,Training,Successful
G23248-S013,G23248,Sigma,2025-10-19,13,False,Artillery Spotting,Successful
G23248-S014,G23248,Sigma,2026-02-22,14,False,Training,Successful
G17472-S001,G17472,Sigma,2021-09-23,1,True,PUA,Failed
G17472-S002,G17472,Sigma,2021-10-27,2,False,Laser-guided,Successful
G17472-S003,G17472,Sigma,2021-11-29,3,False,Laser-guided,Successful
G17472-S004,G17472,Sigma,2022-04-25,4,False,PUA,Failed
G17472-S005,G17472,Sigma,2022-08-06,5,False,Artillery Spotting,Successful
G17472-S006,G17472,Sigma,2022-08-23,6,False,PUA,Failed
G17472-S007,G17472,Sigma,2022-10-03,7,False,PUA,Successful
G17472-S008,G17472,Sigma,2023-02-02,8,False,Laser-guided,Successful
G17472-S009,G17472,Sigma,2023-04-23,9,False,Laser-guided,Successful
G17472-S010,G17472,Sigma,2023-07-01,10,False,PUA,Failed
G17472-S011,G17472,Sigma,2023-11-25,11,False,PUA,Failed
G17472-S012,G17472,Sigma,2024-02-23,12,False,PUA,Successful
G17472-S013,G17472,Sigma,2024-05-30,13,False,Artillery Spotting,Successful
G17472-S014,G17472,Sigma,2024-08-23,14,False,PUA,Successful
G17472-S015,G17472,Sigma,2024-09-17,15,False,Laser-guided,Successful
G17472-S016,G17472,Sigma,2024-10-10,16,False,PUA,Successful
G17472-S017,G17472,Sigma,2024-10-26,17,False,PUA,Successful
G17472-S018,G17472,Sigma,2024-11-02,18,False,Laser-guided,Failed
G17472-S019,G17472,Sigma,2025-04-01,19,False,PUA,Successful
G17472-S020,G17472,Sigma,2025-08-15,20,False,PUA,Successful
G25334-S001,G25334,Sigma,2025-07-04,1,True,PUA,Successful
G25334-S002,G25334,Sigma,2025-08-04,2,False,Laser-guided,Successful
G25334-S003,G25334,Sigma,2025-08-19,3,False,PUA,Successful
G25334-S004,G25334,Sigma,2025-12-04,4,False,PUA,Successful
G25334-S005,G25334,Sigma,2025-12-29,5,False,Artillery Spotting,Successful
G25334-S006,G25334,Sigma,2026-02-16,6,False,Training,Failed
G25334-S007,G25334,Sigma,2026-03-21,7,False,Laser-guided,Successful
G25334-S008,G25334,Sigma,2026-06-30,8,False,Artillery Spotting,Failed
G23853-S001,G23853,Sigma,2023-05-30,1,True,Training,Successful
G23853-S002,G23853,Sigma,2023-07-07,2,False,PUA,Successful
G23853-S003,G23853,Sigma,2023-07-23,3,False,PUA,Failed
G23853-S004,G23853,Sigma,2023-08-13,4,False,PUA,Successful
G23853-S005,G23853,Sigma,2023-08-18,5,False,PUA,Successful
G23853-S006,G23853,Sigma,2023-11-11,6,False,Artillery Spotting,Successful
G23853-S007,G23853,Sigma,2023-12-19,7,False,Laser-guided,Successful
G23853-S008,G23853,Sigma,2024-02-14,8,False,Laser-guided,Successful
G23853-S009,G23853,Sigma,2024-05-16,9,False,PUA,Failed
G23853-S010,G23853,Sigma,2024-06-05,10,False,Artillery Spotting,Failed
G23853-S011,G23853,Sigma,2024-11-15,11,False,PUA,Successful
G23853-S012,G23853,Sigma,2025-03-22,12,False,Laser-guided,Successful
G23853-S013,G23853,Sigma,2025-07-27,13,False,PUA,Successful
G23853-S014,G23853,Sigma,2025-08-09,14,False,Training,Successful
G23853-S015,G23853,Sigma,2026-01-12,15,False,Laser-guided,Successful
G23853-S016,G23853,Sigma,2026-01-30,16,False,Laser-guided,Successful
G23853-S017,G23853,Sigma,2026-02-27,17,False,PUA,Successful
G21956-S001,G21956,Sigma,2023-11-18,1,True,Laser-guided,Failed
G21956-S002,G21956,Sigma,2024-03-22,2,False,Training,Successful
G21956-S003,G21956,Sigma,2024-05-18,3,False,PUA,Successful
G21956-S004,G21956,Sigma,2024-08-27,4,False,PUA,Successful
G21956-S005,G21956,Sigma,2024-10-24,5,False,Artillery Spotting,Successful
G21956-S006,G21956,Sigma,2024-11-21,6,False,PUA,Successful
G21956-S007,G21956,Sigma,2025-03-13,7,False,Laser-guided,Failed
G21956-S008,G21956,Sigma,2025-08-23,8,False,PUA,Successful
G21956-S009,G21956,Sigma,2026-01-19,9,False,Laser-guided,Successful
G21956-S010,G21956,Sigma,2026-02-20,10,False,Laser-guided,Successful
G24754-S001,G24754,Sigma,2024-08-29,1,True,Training,Successful
G24754-S002,G24754,Sigma,2024-10-04,2,False,PUA,Successful
G24754-S003,G24754,Sigma,2024-10-10,3,False,Training,Successful
G24754-S004,G24754,Sigma,2024-12-18,4,False,PUA,Successful
G24754-S005,G24754,Sigma,2025-01-09,5,False,Artillery Spotting,Successful
G24754-S006,G24754,Sigma,2025-01-19,6,False,Artillery Spotting,Successful
G24754-S007,G24754,Sigma,2025-04-19,7,False,Artillery Spotting,Successful
G24754-S008,G24754,Sigma,2025-05-12,8,False,Laser-guided,Successful
G24754-S009,G24754,Sigma,2025-06-13,9,False,Laser-guided,Successful
G24754-S010,G24754,Sigma,2025-09-08,10,False,Laser-guided,Successful
G24754-S011,G24754,Sigma,2026-01-21,11,False,Laser-guided,Successful
G24754-S012,G24754,Sigma,2026-04-22,12,False,Laser-guided,Successful
G24754-S013,G24754,Sigma,2026-06-07,13,False,PUA,Successful
G13596-S001,G13596,Sigma,2024-05-02,1,True,Training,Successful
G13596-S002,G13596,Sigma,2024-05-09,2,False,PUA,Successful
G13596-S003,G13596,Sigma,2024-05-10,3,False,Artillery Spotting,Successful
G13596-S004,G13596,Sigma,2024-06-29,4,False,Artillery Spotting,Successful
G13596-S005,G13596,Sigma,2024-07-29,5,False,PUA,Successful
G13596-S006,G13596,Sigma,2025-01-15,6,False,Training,Successful
G13596-S007,G13596,Sigma,2025-02-05,7,False,PUA,Successful
G13596-S008,G13596,Sigma,2025-08-04,8,False,Artillery Spotting,Failed
G13596-S009,G13596,Sigma,2025-10-14,9,False,PUA,Successful
G13596-S010,G13596,Sigma,2025-11-04,10,False,Training,Successful
G13596-S011,G13596,Sigma,2026-01-06,11,False,Laser-guided,Successful
G13596-S012,G13596,Sigma,2026-01-09,12,False,PUA,Successful
G13596-S013,G13596,Sigma,2026-03-15,13,False,PUA,Successful
G13596-S014,G13596,Sigma,2026-04-13,14,False,Training,Successful
G13596-S015,G13596,Sigma,2026-05-16,15,False,Artillery Spotting,Successful
G22667-S001,G22667,Sigma,2022-07-09,1,True,Artillery Spotting,Failed
G22667-S002,G22667,Sigma,2022-08-28,2,False,Training,Successful
G22667-S003,G22667,Sigma,2023-03-21,3,False,Laser-guided,Successful
G22667-S004,G22667,Sigma,2023-04-26,4,False,Laser-guided,Successful
G22667-S005,G22667,Sigma,2023-06-03,5,False,Laser-guided,Successful
G22667-S006,G22667,Sigma,2023-06-20,6,False,Training,Successful
G22667-S007,G22667,Sigma,2023-06-25,7,False,Artillery Spotting,Failed
G22667-S008,G22667,Sigma,2023-07-30,8,False,PUA,Successful
G22667-S009,G22667,Sigma,2023-08-04,9,False,Laser-guided,Successful
G22667-S010,G22667,Sigma,2024-02-20,10,False,Training,Successful
G22667-S011,G22667,Sigma,2024-02-25,11,False,PUA,Successful
G22667-S012,G22667,Sigma,2024-03-07,12,False,PUA,Failed
G22667-S013,G22667,Sigma,2024-03-26,13,False,PUA,Successful
G22667-S014,G22667,Sigma,2024-03-30,14,False,Laser-guided,Successful
G22667-S015,G22667,Sigma,2024-05-20,15,False,PUA,Successful
G22667-S016,G22667,Sigma,2024-08-31,16,False,Training,Successful
G22667-S017,G22667,Sigma,2025-02-16,17,False,PUA,Successful
G22667-S018,G22667,Sigma,2025-06-01,18,False,Artillery Spotting,Successful
G22667-S019,G22667,Sigma,2025-09-23,19,False,Laser-guided,Successful
G22667-S020,G22667,Sigma,2025-12-25,20,False,Training,Successful
G22667-S021,G22667,Sigma,2026-05-06,21,False,Artillery Spotting,Successful
G22398-S001,G22398,Sigma,2023-08-09,1,True,Laser-guided,Successful
G22398-S002,G22398,Sigma,2023-08-25,2,False,PUA,Successful
G22398-S003,G22398,Sigma,2023-09-16,3,False,PUA,Successful
G22398-S004,G22398,Sigma,2023-10-28,4,False,Artillery Spotting,Successful
G22398-S005,G22398,Sigma,2024-02-24,5,False,PUA,Successful
G22398-S006,G22398,Sigma,2024-05-29,6,False,Laser-guided,Successful
G22398-S007,G22398,Sigma,2025-04-10,7,False,Laser-guided,Successful
G22398-S008,G22398,Sigma,2026-01-03,8,False,PUA,Successful
G22398-S009,G22398,Sigma,2026-02-04,9,False,Laser-guided,Successful
G22398-S010,G22398,Sigma,2026-02-27,10,False,Artillery Spotting,Successful
G23722-S001,G23722,Sigma,2023-06-08,1,True,Laser-guided,Successful
G23722-S002,G23722,Sigma,2023-12-01,2,False,Training,Successful
G23722-S003,G23722,Sigma,2024-03-04,3,False,Training,Successful
G23722-S004,G23722,Sigma,2024-05-15,4,False,Artillery Spotting,Successful
G23722-S005,G23722,Sigma,2024-05-21,5,False,PUA,Successful
G23722-S006,G23722,Sigma,2024-06-24,6,False,PUA,Successful
G23722-S007,G23722,Sigma,2024-08-30,7,False,Laser-guided,Successful
G23722-S008,G23722,Sigma,2024-12-26,8,False,Laser-guided,Failed
G23722-S009,G23722,Sigma,2025-01-05,9,False,PUA,Successful
G23722-S010,G23722,Sigma,2025-11-09,10,False,PUA,Successful
G23722-S011,G23722,Sigma,2025-12-05,11,False,Artillery Spotting,Successful
G23722-S012,G23722,Sigma,2026-02-14,12,False,PUA,Successful
G23722-S013,G23722,Sigma,2026-06-09,13,False,Training,Successful
G23722-S014,G23722,Sigma,2026-06-09,14,False,PUA,Successful
G21563-S001,G21563,Sigma,2021-12-17,1,True,PUA,Successful
G21563-S002,G21563,Sigma,2021-12-22,2,False,Laser-guided,Successful
G21563-S003,G21563,Sigma,2022-01-30,3,False,PUA,Successful
G21563-S004,G21563,Sigma,2022-02-06,4,False,Laser-guided,Successful
G21563-S005,G21563,Sigma,2022-05-26,5,False,Laser-guided,Successful
G21563-S006,G21563,Sigma,2022-06-11,6,False,PUA,Successful
G21563-S007,G21563,Sigma,2022-10-02,7,False,Laser-guided,Successful
G21563-S008,G21563,Sigma,2023-01-22,8,False,PUA,Successful
G21563-S009,G21563,Sigma,2023-04-01,9,False,Artillery Spotting,Failed
G21563-S010,G21563,Sigma,2023-07-14,10,False,Artillery Spotting,Failed
G21563-S011,G21563,Sigma,2023-12-19,11,False,Training,Successful
G21563-S012,G21563,Sigma,2024-04-05,12,False,PUA,Successful
G21563-S013,G21563,Sigma,2024-11-01,13,False,Laser-guided,Failed
G21563-S014,G21563,Sigma,2025-04-25,14,False,PUA,Successful
G21563-S015,G21563,Sigma,2025-12-27,15,False,Laser-guided,Successful
G13345-S001,G13345,Sigma,2024-08-08,1,True,PUA,Successful
G13345-S002,G13345,Sigma,2024-12-27,2,False,Training,Successful
G13345-S003,G13345,Sigma,2025-01-01,3,False,PUA,Successful
G13345-S004,G13345,Sigma,2025-02-20,4,False,PUA,Successful
G13345-S005,G13345,Sigma,2025-04-08,5,False,Training,Successful
G13345-S006,G13345,Sigma,2025-07-21,6,False,PUA,Successful
G13345-S007,G13345,Sigma,2025-10-14,7,False,Laser-guided,Successful
G13345-S008,G13345,Sigma,2025-12-05,8,False,Training,Successful
G13345-S009,G13345,Sigma,2026-01-10,9,False,Laser-guided,Failed
G13345-S010,G13345,Sigma,2026-04-03,10,False,Training,Successful
G13345-S011,G13345,Sigma,2026-04-12,11,False,PUA,Successful
G24895-S001,G24895,Sigma,2025-03-22,1,True,PUA,Failed
G24895-S002,G24895,Sigma,2025-08-16,2,False,Laser-guided,Failed
G24895-S003,G24895,Sigma,2025-09-14,3,False,Laser-guided,Successful
G24895-S004,G24895,Sigma,2025-09-25,4,False,PUA,Successful
G24895-S005,G24895,Sigma,2025-10-16,5,False,Laser-guided,Successful
G24895-S006,G24895,Sigma,2025-11-24,6,False,Artillery Spotting,Failed
G24895-S007,G24895,Sigma,2025-12-03,7,False,Training,Successful
G24895-S008,G24895,Sigma,2026-01-19,8,False,PUA,Successful
G24895-S009,G24895,Sigma,2026-03-20,9,False,Training,Successful
G24895-S010,G24895,Sigma,2026-04-14,10,False,PUA,Successful
G24895-S011,G24895,Sigma,2026-04-20,11,False,PUA,Successful
G24895-S012,G24895,Sigma,2026-05-08,12,False,PUA,Successful
G17341-S001,G17341,Sigma,2021-12-12,1,True,Laser-guided,Successful
G17341-S002,G17341,Sigma,2022-03-31,2,False,Laser-guided,Successful
G17341-S003,G17341,Sigma,2022-12-29,3,False,Training,Successful
G17341-S004,G17341,Sigma,2023-01-03,4,False,PUA,Successful
G17341-S005,G17341,Sigma,2023-01-08,5,False,Laser-guided,Successful
G17341-S006,G17341,Sigma,2023-02-16,6,False,Artillery Spotting,Successful
G17341-S007,G17341,Sigma,2023-06-24,7,False,Laser-guided,Successful
G17341-S008,G17341,Sigma,2023-07-14,8,False,PUA,Successful
G17341-S009,G17341,Sigma,2023-07-25,9,False,Training,Successful
G17341-S010,G17341,Sigma,2023-08-06,10,False,Training,Successful
G17341-S011,G17341,Sigma,2023-08-23,11,False,Laser-guided,Successful
G17341-S012,G17341,Sigma,2024-03-07,12,False,PUA,Successful
G17341-S013,G17341,Sigma,2024-03-23,13,False,PUA,Successful
G17341-S014,G17341,Sigma,2024-05-14,14,False,Training,Successful
G17341-S015,G17341,Sigma,2024-06-01,15,False,PUA,Successful
G17341-S016,G17341,Sigma,2024-12-25,16,False,Laser-guided,Successful
G17341-S017,G17341,Sigma,2025-02-10,17,False,PUA,Successful
G17341-S018,G17341,Sigma,2025-06-12,18,False,PUA,Successful
G17341-S019,G17341,Sigma,2025-07-04,19,False,PUA,Successful
G17341-S020,G17341,Sigma,2025-11-06,20,False,Laser-guided,Successful
G17341-S021,G17341,Sigma,2026-03-15,21,False,PUA,Successful
G17341-S022,G17341,Sigma,2026-05-03,22,False,Laser-guided,Successful
G17341-S023,G17341,Sigma,2026-05-19,23,False,Artillery Spotting,Successful
